name,ra,dec,imagename,paper_id,flag_discovery,redshift_source,redshift_source_secure,flag_source_redshift,redshift_lens,redshift_lens_secure,flag_lens_redshift,n_images,image_configuration,image_separation,lens_type,source_type,flag_confirmed,flag_contaminant,contaminant_type,flag_candidate,candidate_score,uploader_comment,other_comment
SDSS J0115+2022,18.78657,20.371658,,2021MNRAS.502.4617T,True,1.443812,True,True,0.453769,True,True,,,,LRG,EMISSION LINE GALAXY,False,False,,True,2.5," Discernable OII(b, a). The shape of the OII(b, a) doublet best matches a mix between double and single Gaussian. Potential sky contamination near OII(b, a). Sky emissions located near the left side of the candidate emission-line is approximate or less than 20 X 10^-17 ergs/s/cm^2/Ang. Nearby sky emission(s) are either relatively insignificant or miss aligned to previously stated candidate emission, and thus less likely to create a false emission-line from under subtraction.",
SDSS J0125+1755,21.478813,17.916853,,2021MNRAS.502.4617T,True,1.1971906,True,True,0.412939,True,True,,,,LRG,EMISSION LINE GALAXY,False,False,,True,2.5," Discernable OII(b, a). The shape of the OII(b, a) doublet best matches a double Gaussian. Potential sky contamination near OII(b, a). Sky emissions located near doublet is approximate or less than 20 X 10^-17 ergs/s/cm^2/Ang. Nearby sky emission(s) are either relatively insignificant or miss aligned to previously stated candidate emission, and thus less likely to create a false emission-line from under subtraction.",
SDSS J0129+1955,22.484377,19.925238,,2021MNRAS.502.4617T,True,1.4704026,True,True,0.513271,True,True,,,,LRG,EMISSION LINE GALAXY,False,False,,True,1.5," Discernable OII(b, a). The shape of the OII(b, a) doublet best matches a double Gaussian. Candidate emission-line OII(b, a) might be mistaken as foreground FeVII. Doublet shape is wider than the single emission-lines of the target. Occurance of passed first-inspection detections observed in the restframe near the center of the candidate emission-line is significantly more common than the local median around OII(b, a). Potential sky contamination near OII(b, a). Sky emissions located near the right side of the candidate emission-line is approximate or less than 20 X 10^-17 ergs/s/cm^2/Ang. Nearby sky emission(s) are either relatively insignificant or miss aligned to previously stated candidate emission, and thus less likely to create a false emission-line from under subtraction.",
SDSS J0128+1750,22.145397,17.84123,,2021MNRAS.502.4617T,True,0.9932774,True,True,0.378603,True,True,,,,LRG,EMISSION LINE GALAXY,False,False,,True,2.5," Discernable OII(b, a). The shape of the OII(b, a) doublet best matches a mix between double and single Gaussian. Multiple emission-line evidence. Discernable OII(b, a). Discernable HIb. Potential sky contamination near OII(b, a). Sky emissions located near doublet is approximate or less than 20 X 10^-17 ergs/s/cm^2/Ang. Nearby sky emission(s) are either relatively insignificant or miss aligned to previously stated candidate emission, and thus less likely to create a false emission-line from under subtraction. Potential sky contamination near HIb. Sky emissions located near doublet is approximate or greater than 30 X 10^-17 ergs/s/cm^2/Ang.",
SDSS J0117+1751,19.390265,17.86434,,2021MNRAS.502.4617T,True,1.0920299,True,True,0.565852,True,True,,,,LRG,EMISSION LINE GALAXY,False,False,,True,2.75," Discernable OII(b, a). The shape of the OII(b, a) doublet best matches a mix between double and single Gaussian. SN is>=12 for OII(b, a). OII(b, a) doublet feature is indicated in individual exposures. Multiple emission-line evidence. Discernable OII(b, a). Emergent HId. Emergent HIc. Potential sky contamination near OII(b, a). Occurrence of detections observed in the restframe near the left side of the candidate emission-line is slightly more common than the local median around OII(b, a). Occurrence of detections observed in the restframe near the right side of the candidate emission-line is slightly more common than the local median around OII(b, a). Potential sky contamination near HId. Sky emissions located near the right side of the candidate emission-line is approximate or less than 20 X 10^-17 ergs/s/cm^2/Ang. Nearby sky emission(s) are either relatively insignificant or miss aligned to previously stated candidate emission, and thus less likely to create a false emission-line from under subtraction. Candidate emission-line HIc might be mistaken as foreground CIV. A nearby potential source does not show tangental signs of starting to be lensed. Signal is observed in more than one reduction and with better form but a bit less SN in another.",
SDSS J0121+1759,20.369133,17.989202,,2021MNRAS.502.4617T,True,0.95104706,True,True,0.471449,True,True,,,,LRG,EMISSION LINE GALAXY,False,False,,True,2.5," Emergent OII(b, a). The shape of the OII(b, a) doublet best matches a double Gaussian. Multiple emission-line evidence. Emergent OII(b, a). Well-formed OIIIa. Potential sky contamination near OII(b, a). Sky emissions located near the right side of the candidate emission-line is approximate or greater than 30 X 10^-17 ergs/s/cm^2/Ang. Occurrence of detections observed in the restframe near the right side of the candidate emission-line is slightly more common than the local median around OIIIa.",
SDSS J0124+1511,21.238907,15.18949,,2021MNRAS.502.4617T,True,1.3327476,True,True,0.560644,True,True,,,,LRG,EMISSION LINE GALAXY,False,False,,True,2.75," Well-formed OII(b, a). The shape of the OII(b, a) doublet best matches a double Gaussian. Potential sky contamination near OII(b, a). Sky wing matches the width of OII(b, a) doublet.",
SDSS J2118+0142,319.74487,1.7134199,,2021MNRAS.502.4617T,True,1.0828966,True,True,0.302051,True,True,,,,LRG,EMISSION LINE GALAXY,False,False,,True,1.75," Emergent OII(b, a). The shape of the OII(b, a) doublet best matches a double Gaussian. Potential sky contamination near OII(b, a). Sky emissions located near the left side of the candidate emission-line is approximate or greater than 30 X 10^-17 ergs/s/cm^2/Ang. Nearby sky emission(s) are either relatively insignificant or miss aligned to previously stated candidate emission, and thus less likely to create a false emission-line from under subtraction.",
SDSS J2138+0116,324.59164,1.2802546,,2021MNRAS.502.4617T,True,1.0066327,True,True,0.40741,True,True,,,,LRG,EMISSION LINE GALAXY,False,False,,True,2.5," Well-formed OII(b, a). Potential sky contamination near OII(b, a). Sky emissions located near doublet is approximate or less than 20 X 10^-17 ergs/s/cm^2/Ang. OII(b, a) doublet feature is indicated in individual exposures. Candidate emission-line OII(b, a) might be mistaken as foreground FeII. Doublet shape is wider than the single emission-lines of the target.",
SDSS J2157+0225,329.40692,2.4175665,,2021MNRAS.502.4617T,True,1.3744758,True,True,0.730739,True,True,,,,LRG,EMISSION LINE GALAXY,False,False,,True,1.75," Signal width matches OII(b, a). The shape of the OII(b, a) doublet best matches a single Gaussian. Potential sky contamination near OII(b, a). Sky emissions located near the center of the candidate emission-line is approximately between 20 X 10^-17 ergs/s/cm^2/Ang and 30 X 10^-17 ergs/s/cm^2/Ang. Sky emissions located near the left side of the candidate emission-line is approximate or greater than 30 X 10^-17 ergs/s/cm^2/Ang. OII(b, a) doublet feature is indicated in individual exposures.",
SDSS J0840+5838,130.21306,58.644638,,2021MNRAS.502.4617T,True,0.98183596,True,True,0.464837,True,True,,,,LRG,EMISSION LINE GALAXY,False,False,,True,2.0," Emergent OII(b, a). The shape of the OII(b, a) doublet best matches a double Gaussian. Candidate emission-line is skinnier than typical for OII(b, a) emissions. Potential sky contamination near OII(b, a). Sky emissions located near the right side of the candidate emission-line is approximate or less than 20 X 10^-17 ergs/s/cm^2/Ang. Nearby sky emission(s) are either relatively insignificant or miss aligned to previously stated candidate emission, and thus less likely to create a false emission-line from under subtraction.",
SDSS J0821+5614,125.43692,56.23769,,2021MNRAS.502.4617T,True,1.4214071,True,True,0.572484,True,True,,,,LRG,EMISSION LINE GALAXY,False,False,,True,2.0," Emergent OII(b, a). The shape of the OII(b, a) doublet best matches a double Gaussian. Potential sky contamination near OII(b, a). Sky emissions located near doublet is approximate or less than 20 X 10^-17 ergs/s/cm^2/Ang.",
SDSS J0819+5631,124.77867,56.524017,,2021MNRAS.502.4617T,True,1.1695412,True,True,0.643783,True,True,,,,LRG,EMISSION LINE GALAXY,False,False,,True,2.75," Well-formed OII(b, a). The shape of the OII(b, a) doublet best matches a double Gaussian. Potential sky contamination near OII(b, a). Sky emissions located near the center of the candidate emission-line is approximate or less than 20 X 10^-17 ergs/s/cm^2/Ang. Sky emissions located near the right side of the candidate emission-line is approximate or less than 20 X 10^-17 ergs/s/cm^2/Ang. Nearby sky emission(s) are either relatively insignificant or miss aligned to previously stated candidate emission, and thus less likely to create a false emission-line from under subtraction.",
SDSS J0813+5819,123.39806,58.32424,,2021MNRAS.502.4617T,True,1.4704026,True,True,0.68097,True,True,,,,LRG,EMISSION LINE GALAXY,False,False,,True,2.75," Discernable OII(b, a). The shape of the OII(b, a) doublet best matches a double Gaussian. Potential sky contamination near OII(b, a). Sky emissions located near the right side of the candidate emission-line is approximate or less than 20 X 10^-17 ergs/s/cm^2/Ang. Nearby sky emission(s) are either relatively insignificant or miss aligned to previously stated candidate emission, and thus less likely to create a false emission-line from under subtraction. OII(b, a) doublet feature is indicated in individual exposures.",
SDSS J0821+5756,125.38496,57.9497,,2021MNRAS.502.4617T,True,1.17254,True,True,0.506125,True,True,,,,LRG,EMISSION LINE GALAXY,False,False,,True,1.75," Discernable OII(b, a). The shape of the OII(b, a) doublet best matches a double Gaussian. Potential sky contamination near OII(b, a). Sky emissions located near doublet is approximate or less than 20 X 10^-17 ergs/s/cm^2/Ang.",
SDSS J0902+5735,135.50716,57.588417,,2021MNRAS.502.4617T,True,1.5250372,True,True,0.574811,True,True,,,,LRG,EMISSION LINE GALAXY,False,False,,True,1.75," Signal width matches OII(b, a). The shape of the OII(b, a) doublet best matches a single Gaussian. Potential sky contamination near OII(b, a). Sky emissions located near the right side of the candidate emission-line is approximate or greater than 30 X 10^-17 ergs/s/cm^2/Ang. Sky emissions located near the left side of the candidate emission-line is approximate or greater than 30 X 10^-17 ergs/s/cm^2/Ang.",
SDSS J0827+5455,126.99985,54.924248,,2021MNRAS.502.4617T,True,1.2749283,True,True,0.520108,True,True,,,,LRG,EMISSION LINE GALAXY,False,False,,True,1.5," Emergent OII(b, a). The shape of the OII(b, a) doublet best matches a double Gaussian. Potential sky contamination near OII(b, a). Dip in sky region matches OII(b, a) doublet width. Occurrence of detections observed in the observed frame near the center of the candidate emission-line is significantly more common than the local median around OII(b, a). OII(b, a) doublet feature is indicated in individual exposures.",
SDSS J0829+5628,127.4351,56.47047,,2021MNRAS.502.4617T,True,1.1016856,True,True,0.325258,True,True,,,,LRG,EMISSION LINE GALAXY,False,False,,True,1.75," Discernable OII(b, a). The shape of the OII(b, a) doublet best matches a mix between double and single Gaussian. Potential sky contamination near OII(b, a). Sky emissions located near the left side of the candidate emission-line is approximate or greater than 30 X 10^-17 ergs/s/cm^2/Ang. Sky emissions located near the right side of the candidate emission-line is approximately between 20 X 10^-17 ergs/s/cm^2/Ang and 30 X 10^-17 ergs/s/cm^2/Ang. Occurance of passed first-inspection detections observed in the restframe near the right side of the candidate emission-line is significantly more common than the local median around OII(b, a). Nearby sky emission(s) are either relatively insignificant or miss aligned to previously stated candidate emission, and thus less likely to create a false emission-line from under subtraction.",
SDSS J0832+5818,128.05927,58.304317,,2021MNRAS.502.4617T,True,0.90137506,True,True,0.445539,True,True,,,,LRG,EMISSION LINE GALAXY,False,False,,True,3.0," Discernable OII(b, a). The shape of the OII(b, a) doublet best matches a double Gaussian. Multiple emission-line evidence. Discernable OII(b, a). Emergent HIc. Discernable HIb. Candidate emission-line OII(b, a) might be mistaken as foreground FeIV. Doublet shape is wider than the single emission-lines of the target.",
SDSS J0837+5636,129.49048,56.607273,,2021MNRAS.502.4617T,True,0.8817759,True,True,0.383585,True,True,,,,LRG,EMISSION LINE GALAXY,False,False,,True,1.5," Discernable OII(b, a). The shape of the OII(b, a) doublet best matches a Gaussian with triple spikes. Potential sky contamination near OII(b, a). Sky emissions located near the left side of the candidate emission-line is approximate or less than 20 X 10^-17 ergs/s/cm^2/Ang. Nearby sky emission(s) are either relatively insignificant or miss aligned to previously stated candidate emission, and thus less likely to create a false emission-line from under subtraction. Occurance of passed first-inspection detections observed in the restframe near the center of the candidate emission-line is slightly more common than the local median around OII(b, a). Visual inspection of the image reveals unsupportive indications of possible star glare (emergent in MZLS+BASS image and SDSS image), which implies a total grade of C+.",
SDSS J0846+5218,131.63864,52.30378,,2021MNRAS.502.4617T,True,0.804545,True,True,0.267261,True,True,,,,LRG,EMISSION LINE GALAXY,False,False,,True,2.75," Discernable OII(b, a). The shape of the OII(b, a) doublet best matches a double Gaussian. Multiple emission-line evidence. Discernable OIIIa. Candidate emission-line OII(b, a) might be mistaken as foreground CaV. Doublet shape is wider than the single emission-lines of the target. Occurrence of detections observed in the restframe near the right side of the candidate emission-line is significantly more common than the local median around OII(b, a). Potential sky contamination near OIIIa. Nearby sky emission(s) are either relatively insignificant or miss aligned to previously stated candidate emission, and thus less likely to create a false emission-line from under subtraction. Visual inspection of the image reveals supportive indications of nearby object (discernable in MZLS+BASS image and SDSS image), which implies a total grade of A.",
SDSS J0842+5323,130.51973,53.393192,,2021MNRAS.502.4617T,True,1.5725734,True,True,0.652441,True,True,,,,LRG,EMISSION LINE GALAXY,False,False,,True,2.25," Discernable OII(b, a). The shape of the OII(b, a) doublet best matches a double Gaussian. Candidate emission-line OII(b, a) might be mistaken as foreground CIV. Doublet shape is wider than the single emission-lines of the target.",
SDSS J0831+4538,127.89268,45.63814,,2021MNRAS.502.4617T,True,1.1790534,True,True,0.634297,True,True,,,,LRG,EMISSION LINE GALAXY,False,False,,True,2.75," Well-formed OII(b, a). The shape of the OII(b, a) doublet best matches a double Gaussian. SN is>=12 for OII(b, a). Occurrence of detections observed in the restframe near the right side of the candidate emission-line is slightly more common than the local median around OII(b, a). OII(b, a) doublet feature is indicated in individual exposures.",
SDSS J0843+4915,130.87457,49.2566,,2021MNRAS.502.4617T,True,1.3338223,True,True,0.410457,True,True,,,,LRG,EMISSION LINE GALAXY,False,False,,True,2.75," Well-formed OII(b, a). The shape of the OII(b, a) doublet best matches a double Gaussian. Potential sky contamination near OII(b, a). Sky emissions located near doublet is approximate or less than 20 X 10^-17 ergs/s/cm^2/Ang. Nearby sky emission(s) are either relatively insignificant or miss aligned to previously stated candidate emission, and thus less likely to create a false emission-line from under subtraction.",
SDSS J0848+4528,132.22206,45.48277,,2021MNRAS.502.4617T,True,1.0298678,True,True,0.499894,True,True,,,,LRG,EMISSION LINE GALAXY,False,False,,True,2.75," Discernable OII(b, a). The shape of the OII(b, a) doublet best matches a double Gaussian. SN is>=12 for OII(b, a). Potential sky contamination near OII(b, a). Sky emissions located near the right side of the candidate emission-line is approximate or greater than 30 X 10^-17 ergs/s/cm^2/Ang. Sky emissions located near the left side of the candidate emission-line is approximate or less than 20 X 10^-17 ergs/s/cm^2/Ang. Suspicious variance in calibration or sky model observed.",
SDSS J1508+3638,227.05325,36.643993,,2021MNRAS.502.4617T,True,1.2037779,True,True,0.6682,True,True,,,,LRG,EMISSION LINE GALAXY,False,False,,True,3.0," Well-formed OII(b, a). The shape of the OII(b, a) doublet best matches a single Gaussian. Potential sky contamination near OII(b, a). Sky emissions located near the left side of the candidate emission-line is approximate or less than 20 X 10^-17 ergs/s/cm^2/Ang. Nearby sky emission(s) are either relatively insignificant or miss aligned to previously stated candidate emission, and thus less likely to create a false emission-line from under subtraction. Candidate emission-line OII(b, a) might be mistaken as foreground FeII. Doublet shape is wider than the single emission-lines of the target. Visual inspection of the image reveals supportive indications of an arc (emergent in MZLS+BASS image), which implies a total grade of A+.",
SDSS J1405+3938,211.38252,39.64974,,2021MNRAS.502.4617T,True,1.277025,True,True,0.552874,True,True,,,,LRG,EMISSION LINE GALAXY,False,False,,True,2.75," Well-formed OII(b, a). The shape of the OII(b, a) doublet best matches a double Gaussian. Potential sky contamination near OII(b, a). Sky emissions located near the right side of the candidate emission-line is approximate or less than 20 X 10^-17 ergs/s/cm^2/Ang. Nearby sky emission(s) are either relatively insignificant or miss aligned to previously stated candidate emission, and thus less likely to create a false emission-line from under subtraction. OII(b, a) doublet feature is indicated in individual exposures.",
SDSS J1420+3949,215.21594,39.824924,,2021MNRAS.502.4617T,True,1.0819386,True,True,0.509814,True,True,,,,LRG,EMISSION LINE GALAXY,False,False,,True,1.75," Discernable OII(b, a). The shape of the OII(b, a) doublet best matches a double Gaussian. Potential sky contamination near OII(b, a). Sky emissions located near the left side of the candidate emission-line is approximate or greater than 30 X 10^-17 ergs/s/cm^2/Ang. Sky emissions located near the center of the candidate emission-line is approximate or less than 20 X 10^-17 ergs/s/cm^2/Ang. Nearby sky emission(s) are either relatively insignificant or miss aligned to previously stated candidate emission, and thus less likely to create a false emission-line from under subtraction. OII(b, a) doublet feature is indicated in individual exposures.",
SDSS J0849+2202,132.28015,22.044575,,2021MNRAS.502.4617T,True,0.8796098,True,True,0.445928,True,True,,,,LRG,EMISSION LINE GALAXY,False,False,,True,3.0," Well-formed OII(b, a). The shape of the OII(b, a) doublet best matches a double Gaussian. Multiple emission-line evidence. Well-formed OII(b, a). Emergent HIb. Potential sky contamination near OII(b, a). Sky emissions located near doublet is approximate or less than 20 X 10^-17 ergs/s/cm^2/Ang. Visual inspection of the image reveals supportive indications of an arc (discernable in DECaLS image and SDSS image), which implies a total grade of A+.",
SDSS J0843+2626,130.97731,26.442875,,2021MNRAS.502.4617T,True,1.0833769,True,True,0.447479,True,True,,,,LRG,EMISSION LINE GALAXY,False,False,,True,2.5," Emergent OII(b, a). The shape of the OII(b, a) doublet best matches a mix between double and single Gaussian. Multiple emission-line evidence. Emergent OII(b, a). Emergent HIc. Emergent HIb. Potential sky contamination near OII(b, a). Sky emissions located near the left side of the candidate emission-line is approximately between 20 X 10^-17 ergs/s/cm^2/Ang and 30 X 10^-17 ergs/s/cm^2/Ang. Signal often spikes towards edge of skymask. Potential sky contamination near HIc. Sky emissions located near the center of the candidate emission-line is approximate or less than 20 X 10^-17 ergs/s/cm^2/Ang. Potential sky contamination near HIb. Sky emissions located near the left side of the candidate emission-line is approximate or greater than 30 X 10^-17 ergs/s/cm^2/Ang.",
SDSS J0855+2952,133.835,29.880821,,2021MNRAS.502.4617T,True,1.2759765,True,True,0.38743,True,True,,,,LRG,EMISSION LINE GALAXY,False,False,,True,1.5," Emergent OII(b, a). The shape of the OII(b, a) doublet best matches a mix between double and single Gaussian. Potential sky contamination near OII(b, a). Sky emissions located near the right side of the candidate emission-line is approximately between 20 X 10^-17 ergs/s/cm^2/Ang and 30 X 10^-17 ergs/s/cm^2/Ang.",
SDSS J0900+2935,135.09805,29.596436,,2021MNRAS.502.4617T,True,1.3039223,True,True,0.468704,True,True,,,,LRG,EMISSION LINE GALAXY,False,False,,True,1.75," Discernable OII(b, a). The shape of the OII(b, a) doublet best matches a mix between double and single Gaussian. Candidate emission-line is skinnier than typical for OII(b, a) emissions. Potential sky contamination near OII(b, a). Sky emissions located near the center of the candidate emission-line is approximate or less than 20 X 10^-17 ergs/s/cm^2/Ang. Sky emissions located near the right side of the candidate emission-line is approximate or less than 20 X 10^-17 ergs/s/cm^2/Ang.",
SDSS J0844+2912,131.05289,29.202513,,2021MNRAS.502.4617T,True,1.434265,True,True,0.45904,True,True,,,,LRG,EMISSION LINE GALAXY,False,False,,True,2.0," Discernable OII(b, a). The shape of the OII(b, a) doublet best matches a double Gaussian. OII(b, a) doublet feature is indicated in individual exposures.",
SDSS J0844+2952,131.19044,29.867216,,2021MNRAS.502.4617T,True,0.9951145,True,True,0.508971,True,True,,,,LRG,EMISSION LINE GALAXY,False,False,,True,2.5," Discernable OII(b, a). The shape of the OII(b, a) doublet best matches a double Gaussian. Multiple emission-line evidence. Discernable OII(b, a). Emergent HIb. Emergent OIIIa. Potential sky contamination near OII(b, a). Sky emissions located near doublet is approximate or less than 20 X 10^-17 ergs/s/cm^2/Ang. Potential sky contamination near HIb. Occurrence of detections observed in the restframe near the left side of the candidate emission-line is significantly more common than the local median around HIb. Occurance of passed first-inspection detections observed in the restframe near the center of the candidate emission-line is significantly more common than the local median around OII(b, a). Visual inspection of the image reveals supportive indications of possible overlapped colors of source galaxy behind foreground target (emergent in DECaLS image), which implies a total grade of A-.",
SDSS J0848+3337,132.02599,33.62744,,2021MNRAS.502.4617T,True,1.0331422,True,True,0.554373,True,True,,,,LRG,EMISSION LINE GALAXY,False,False,,True,2.25," Discernable OII(b, a). The shape of the OII(b, a) doublet best matches a double Gaussian. SN is>=12 for OII(b, a). Potential sky contamination near OII(b, a). Sky emissions located near the left side of the candidate emission-line is approximate or less than 20 X 10^-17 ergs/s/cm^2/Ang. Sky emissions located near the right side of the candidate emission-line is approximate or less than 20 X 10^-17 ergs/s/cm^2/Ang. Suspicious variance in calibration or sky model observed. Occurance of passed first-inspection detections observed in the restframe near the left side of the candidate emission-line is more common than the local median around OII(b, a).",
SDSS J1656+4003,254.01617,40.05462,,2021MNRAS.502.4617T,True,1.2896427,True,True,0.584971,True,True,,,,LRG,EMISSION LINE GALAXY,False,False,,True,3.0," Discernable OII(b, a). The shape of the OII(b, a) doublet best matches a mix between double and single Gaussian. Multiple emission-line evidence. Discernable OII(b, a). Discernable HIc. Potential sky contamination near OII(b, a). Sky emissions located near the right side of the candidate emission-line is approximate or less than 20 X 10^-17 ergs/s/cm^2/Ang. Nearby sky emission(s) are either relatively insignificant or miss aligned to previously stated candidate emission, and thus less likely to create a false emission-line from under subtraction. Potential sky contamination near HIc. Sky emissions located near the right side of the candidate emission-line is approximate or less than 20 X 10^-17 ergs/s/cm^2/Ang. Occurrence of detections observed in the observed frame near the left side of the candidate emission-line is significantly more common than the local median around HIc. Visual inspection of the image reveals supportive indications of an arc (discernable in MZLS+BASS image and SDSS image), which implies a total grade of A+.",
SDSS J1644+3201,251.14783,32.03175,,2021MNRAS.502.4617T,True,1.6331033,True,True,0.444908,True,True,,,,LRG,EMISSION LINE GALAXY,False,False,,True,1.25," Signal width matches OII(b, a). The shape of the OII(b, a) doublet best matches a single Gaussian. Potential sky contamination near OII(b, a). Sky emissions located near doublet is approximate or less than 20 X 10^-17 ergs/s/cm^2/Ang. Occurrence of detections observed in the observed frame near the center of the candidate emission-line is slightly more common than the local median around OII(b, a).",
SDSS J1638+3611,249.74583,36.198437,,2021MNRAS.502.4617T,True,0.86710095,True,True,0.329353,True,True,,,,LRG,EMISSION LINE GALAXY,False,False,,True,2.5," Emergent OII(b, a). The shape of the OII(b, a) doublet best matches a mix between double and single Gaussian. Multiple emission-line evidence. Emergent OII(b, a). Emergent HIb. Emergent OIIIb. Emergent OIIIa. Candidate emission-line OII(b, a) might be mistaken as foreground FeIV. Doublet shape is wider than the single emission-lines of the target.",
SDSS J1654+3643,253.63225,36.72087,,2021MNRAS.502.4617T,True,1.0671299,True,True,0.564377,True,True,,,,LRG,EMISSION LINE GALAXY,False,False,,True,2.75," Discernable OII(b, a). The shape of the OII(b, a) doublet best matches a double Gaussian. Candidate emission-line OII(b, a) might be mistaken as foreground o2. Potential sky contamination near OII(b, a). Sky emissions located near the right side of the candidate emission-line is approximately between 20 X 10^-17 ergs/s/cm^2/Ang and 30 X 10^-17 ergs/s/cm^2/Ang. Nearby sky emission(s) are either relatively insignificant or miss aligned to previously stated candidate emission, and thus less likely to create a false emission-line from under subtraction. Candidate emission-line OII(b, a) might be mistaken as foreground FeII. Doublet shape is wider than the single emission-lines of the target. Visual inspection of the image reveals supportive indications of possible overlapped colors of source galaxy behind foreground target (emergent in MZLS+BASS image), which implies a total grade of A.",
SDSS J1656+3705,254.22958,37.08606,,2021MNRAS.502.4617T,True,1.2954497,True,True,0.630363,True,True,,,,LRG,EMISSION LINE GALAXY,False,False,,True,3.0," Well-formed OII(b, a). The shape of the OII(b, a) doublet best matches a double Gaussian. Potential sky contamination near OII(b, a). Sky emissions located near the left side of the candidate emission-line is approximately between 20 X 10^-17 ergs/s/cm^2/Ang and 30 X 10^-17 ergs/s/cm^2/Ang. Nearby sky emission(s) are either relatively insignificant or miss aligned to previously stated candidate emission, and thus less likely to create a false emission-line from under subtraction. OII(b, a) doublet feature is indicated in individual exposures. Visual inspection of the image reveals supportive indications of possible overlapped colors of source galaxy behind foreground target (emergent in MZLS+BASS image), which implies a total grade of A+.",
SDSS J1607+3748,241.99255,37.81214,,2021MNRAS.502.4617T,True,0.83724827,True,True,0.353946,True,True,,,,LRG,EMISSION LINE GALAXY,False,False,,True,2.25," Signal width matches OII(b, a). SN is>=12 for OII(b, a). OII(b, a) doublet feature is indicated in individual exposures. The shape of the OII(b, a) doublet best matches a single Gaussian. Visual inspection of the image reveals supportive indications of nearby object (discernable in MZLS+BASS image and MZLS+BASS image and SDSS image), which implies a total grade of B+.",
SDSS J1615+1027,243.9664,10.465926,,2021MNRAS.502.4617T,True,1.3467548,True,True,0.69916,True,True,,,,LRG,EMISSION LINE GALAXY,False,False,,True,3.0," Discernable OII(b, a). The shape of the OII(b, a) doublet best matches a double Gaussian. Potential sky contamination near OII(b, a). Sky emissions located near the right side of the candidate emission-line is approximate or greater than 30 X 10^-17 ergs/s/cm^2/Ang. Nearby sky emission(s) are either relatively insignificant or miss aligned to previously stated candidate emission, and thus less likely to create a false emission-line from under subtraction. OII(b, a) doublet feature is indicated in individual exposures. Candidate emission-line OII(b, a) might be mistaken as foreground FeVI. Doublet shape is wider than the single emission-lines of the target. Visual inspection of the image reveals supportive indications of possible overlapped colors of source galaxy behind foreground target (emergent in DECaLS image), which implies a total grade of A+.",
SDSS J1611+0808,242.98082,8.139117,,2021MNRAS.502.4617T,True,0.8091218,True,True,0.328385,True,True,,,,BLUE_RADIO,EMISSION LINE GALAXY,False,False,,True,3.0," Discernable OII(b, a). The shape of the OII(b, a) doublet best matches a double Gaussian. Multiple emission-line evidence. Discernable OII(b, a). Discernable OIIIa. Occurrence of detections observed in the restframe near the left side of the candidate emission-line is significantly more common than the local median around OIIIa. Visual inspection of the image reveals supportive indications of possible overlapped colors of source galaxy behind foreground target (emergent in DECaLS image), which implies a total grade of A+.",
SDSS J1550+1045,237.64825,10.75828,,2021MNRAS.502.4617T,True,1.0657027,True,True,0.505668,True,True,,,,LRG,EMISSION LINE GALAXY,False,False,,True,2.75," Discernable OII(b, a). The shape of the OII(b, a) doublet best matches a double Gaussian. Multiple emission-line evidence. Discernable OII(b, a). Emergent HIb. Potential sky contamination near OII(b, a). Sky emissions located near the center of the candidate emission-line is approximate or less than 20 X 10^-17 ergs/s/cm^2/Ang. Nearby sky emission(s) are either relatively insignificant or miss aligned to previously stated candidate emission, and thus less likely to create a false emission-line from under subtraction. OII(b, a) doublet feature is indicated in individual exposures.",
SDSS J1530+0715,232.68398,7.262634,,2021MNRAS.502.4617T,True,1.1309232,True,True,0.470389,True,True,,,,LRG,EMISSION LINE GALAXY,False,False,,True,1.5," Emergent OII(b, a). The shape of the OII(b, a) doublet best matches a single Gaussian. Potential sky contamination near OII(b, a). Sky emissions located near the right side of the candidate emission-line is approximate or less than 20 X 10^-17 ergs/s/cm^2/Ang. Sky emissions located near the left side of the candidate emission-line is approximately between 20 X 10^-17 ergs/s/cm^2/Ang and 30 X 10^-17 ergs/s/cm^2/Ang. Nearby sky emission(s) are either relatively insignificant or miss aligned to previously stated candidate emission, and thus less likely to create a false emission-line from under subtraction. OII(b, a) doublet feature is indicated in individual exposures.",
SDSS J1528+0834,232.1215,8.58087,,2021MNRAS.502.4617T,True,1.4596186,True,True,0.526561,True,True,,,,LRG,EMISSION LINE GALAXY,False,False,,True,2.75," Well-formed OII(b, a). The shape of the OII(b, a) doublet best matches a double Gaussian. Potential sky contamination near OII(b, a). Sky emissions located near the left side of the candidate emission-line is approximate or less than 20 X 10^-17 ergs/s/cm^2/Ang. Nearby sky emission(s) are either relatively insignificant or miss aligned to previously stated candidate emission, and thus less likely to create a false emission-line from under subtraction.",
SDSS J1540+0728,235.09306,7.4762444,,2021MNRAS.502.4617T,True,1.0024784,True,True,0.45596,True,True,,,,LRG,EMISSION LINE GALAXY,False,False,,True,2.25," Emergent OII(b, a). The shape of the OII(b, a) doublet best matches a double Gaussian. Potential sky contamination near OII(b, a). Sky emissions located near the right side of the candidate emission-line is approximate or less than 20 X 10^-17 ergs/s/cm^2/Ang. Sky wing matches the width of OII(b, a) doublet. Visual inspection of the image reveals supportive indications of possible overlapped colors of source galaxy behind foreground target (emergent in DECaLS image and SDSS image), which implies a total grade of B+.",
